Korean Word,Emotion,Emotion-Intensity-Score
자랑스러운,trust,0.547
환호,trust,0.547
보강,trust,0.547
벌었다,trust,0.547
기도,trust,0.547
제공하다,trust,0.547
친숙한,trust,0.547
당당한,trust,0.547
삼가는,trust,0.547
화해,trust,0.547
수도원,trust,0.547
유산,trust,0.547
독립,trust,0.547
기쁘게 하다,trust,0.547
매력적인,trust,0.547
준비,trust,0.547
기재,trust,0.547
성명,trust,0.547
자유,trust,0.547
용서하다,trust,0.547
조상의,trust,0.547
헤아릴 수 없는,trust,0.547
약속,trust,0.539
시편,trust,0.539
다수,trust,0.539
해독제,trust,0.539
동등한,trust,0.539
완벽한,trust,0.539
정격,trust,0.539
연대기,trust,0.539
앙상블,trust,0.539
박수 갈채,trust,0.539
복종,trust,0.539
야심찬,trust,0.539
야경꾼,trust,0.539
흉내낼 수 없는,trust,0.539
순결,trust,0.539
건축물,trust,0.539
내구력,trust,0.539
매우 기쁜,trust,0.539
고귀한,trust,0.539
관련 있는,trust,0.539
지원군,trust,0.539
대리인,trust,0.539
움직일 수 없는,trust,0.539
지침,trust,0.539
정의하다,trust,0.539
무수정,trust,0.539
학회,trust,0.539
반응하는,trust,0.539
회복,trust,0.539
기꺼이 남을 돌봐 주는,trust,0.539
분명한,trust,0.539
조상들,trust,0.539
열렬한,trust,0.539
접종,trust,0.539
인정,trust,0.539
기억에 남는,trust,0.539
병원,trust,0.531
구조하다,trust,0.531
증서,trust,0.531
왕자 다운,trust,0.531
퇴직,trust,0.531
요람,trust,0.531
면제,trust,0.531
꽃,trust,0.531
솔직한,trust,0.531
상록수,trust,0.531
투표권,trust,0.531
반주,trust,0.531
진실로,trust,0.531
나눌 수 없는,trust,0.531
분석자,trust,0.531
애쓰다,trust,0.531
매달린,trust,0.531
하늘,trust,0.531
답할 수 있는,trust,0.531
학교,trust,0.531
자귀,trust,0.531
센터,trust,0.531
맏아들,trust,0.531
성적 증명서,trust,0.531
형제,trust,0.531
전지전능한,trust,0.531
밀봉하다,trust,0.531
교화,trust,0.531
의심 없는,trust,0.531
구출,trust,0.531
스폰서,trust,0.531
편리한,trust,0.531
신부,trust,0.531
피난,trust,0.531
허가,trust,0.527
예배당 목사,trust,0.523
수상자,trust,0.523
자유롭게 하다,trust,0.523
대관식,trust,0.523
동경,trust,0.523
표정,trust,0.523
신흔 여행,trust,0.523
감정가,trust,0.523
주목할 만한,trust,0.523
축복의,trust,0.523
축하,trust,0.523
이웃,trust,0.523
꺾이지 않은,trust,0.523
상,trust,0.523
개선,trust,0.523
껴안다,trust,0.523
눈금,trust,0.523
단정,trust,0.523
승리,trust,0.523
모범,trust,0.523
비준하다,trust,0.523
강한,trust,0.523
높이,trust,0.523
연방,trust,0.523
계정,trust,0.523
탄핵되지 않은,trust,0.523
가르쳤다,trust,0.523
유익한,trust,0.523
마음을 사로잡다,trust,0.523
사전,trust,0.523
귀족,trust,0.523
선택,trust,0.523
감정,trust,0.518
아멘,trust,0.516
위원회,trust,0.516
환상,trust,0.516
~ 받을 만하다,trust,0.516
충분히,trust,0.516
칭찬,trust,0.516
산과 의사,trust,0.516
마법에 걸린,trust,0.516
알리다,trust,0.516
협회,trust,0.516
신용 거래,trust,0.516
우리 스스로,trust,0.516
자유로이,trust,0.516
뼈대,trust,0.516
귀족,trust,0.516
형성,trust,0.516
부드러운,trust,0.516
측정하다,trust,0.516
출현,trust,0.516
관리,trust,0.516
고백,trust,0.516
치료,trust,0.516
보초,trust,0.516
기도하다,trust,0.516
영속,trust,0.516
법정,trust,0.516
마음이,trust,0.516
조직,trust,0.516
우세한,trust,0.516
자원 봉사자,trust,0.509
영예,trust,0.508
구애,trust,0.508
후원,trust,0.508
철학자,trust,0.508
고해성사,trust,0.508
다양성,trust,0.508
처녀,trust,0.508
오래된,trust,0.508
정책,trust,0.508
손대지 않은,trust,0.508
후견인,trust,0.508
자동적 인,trust,0.508
이겨낼 사람 없는,trust,0.508
목자,trust,0.508
보상,trust,0.508
아름다움,trust,0.508
의료,trust,0.508
순경,trust,0.508
용서,trust,0.508
용인,trust,0.508
성직자,trust,0.508
~할 수 있게 하다,trust,0.508
보증,trust,0.508
상관 대리,trust,0.508
지시하다,trust,0.508
주부,trust,0.508
허용,trust,0.508
주권자,trust,0.508
정사,trust,0.508
맛,trust,0.508
여보,trust,0.5
관련된,trust,0.5
오류 없음,trust,0.5
주의 깊은,trust,0.5
비밀번호,trust,0.5
지침,trust,0.5
교의,trust,0.5
출생,trust,0.5
타이밍,trust,0.5
무한대,trust,0.5
얼간이,trust,0.5
파수꾼,trust,0.5
낙관론자,trust,0.5
사과하다,trust,0.5
게이트웨이,trust,0.5
제사장,trust,0.5
살아 있는,trust,0.5
지울 수 없는,trust,0.5
개인의,trust,0.5
경건한,trust,0.5
위엄,trust,0.5
동기화,trust,0.5
경비원,trust,0.5
유지하다,trust,0.5
로맨틱,trust,0.5
슈퍼맨,trust,0.5
정보,trust,0.5
후원자,trust,0.5
죽지 않는,trust,0.5
옹호,trust,0.5
배지,trust,0.5
보물,trust,0.5
전문가,trust,0.5
교회,trust,0.492
형식,trust,0.492
기부자,trust,0.492
발광,trust,0.492
찬송가,trust,0.492
찬사,trust,0.492
손자,trust,0.492
인기,trust,0.492
경례,trust,0.492
호산나,trust,0.492
끌어 당김,trust,0.492
심판,trust,0.492
옥외 변소,trust,0.492
개선하다,trust,0.492
주 장관,trust,0.492
의장,trust,0.492
잠언,trust,0.492
항구,trust,0.492
우아,trust,0.492
튼튼한,trust,0.492
판정자,trust,0.492
구성하다,trust,0.492
종교,trust,0.492
기뻐하는,trust,0.492
열망하다,trust,0.492
동의어,trust,0.492
불가피한,trust,0.492
뮤지컬,trust,0.492
대변인,trust,0.492
부여하다,trust,0.492
사람,trust,0.492
자라다,trust,0.492
중재자,trust,0.492
즐겨,trust,0.484
설립하다,trust,0.484
갑옷,trust,0.484
대령,trust,0.484
심판,trust,0.484
가장 좋아하는,trust,0.484
집회,trust,0.484
로맨스,trust,0.484
불다,trust,0.484
달콤한,trust,0.484
더할 나위 없는,trust,0.484
예측,trust,0.484
애정,trust,0.484
승인하다,trust,0.484
길,trust,0.484
일치,trust,0.484
경찰,trust,0.484
촌사람,trust,0.484
소득,trust,0.484
레인저,trust,0.484
깊이,trust,0.484
처럼,trust,0.484
보증인,trust,0.484
진단,trust,0.484
고용하다,trust,0.484
깨끗한,trust,0.484
칭찬,trust,0.484
중재인,trust,0.484
전혀,trust,0.477
봉헌,trust,0.477
예상하다,trust,0.477
영광,trust,0.477
노력,trust,0.477
사과하다,trust,0.477
영화,trust,0.477
단어,trust,0.477
따르다,trust,0.477
설교,trust,0.477
영사,trust,0.477
계산자,trust,0.477
양고기,trust,0.477
정확성,trust,0.477
문제,trust,0.477
의회,trust,0.477
애인,trust,0.477
희생,trust,0.477
추정,trust,0.477
우세,trust,0.477
경계표,trust,0.477
양식장,trust,0.477
매우 정확한,trust,0.477
솔직한,trust,0.477
서명,trust,0.477
경관,trust,0.477
감독,trust,0.477
목사,trust,0.477
열의,trust,0.469
거대한,trust,0.469
모집하다,trust,0.469
호민관,trust,0.469
작가,trust,0.469
효과적인,trust,0.469
예정된,trust,0.469
열정,trust,0.469
종교,trust,0.469
기함,trust,0.469
잠그다,trust,0.469
용량,trust,0.469
연관짓다,trust,0.469
출납원,trust,0.469
리갈,trust,0.469
비둘기,trust,0.469
후견,trust,0.469
인수하다,trust,0.469
무비판적인,trust,0.469
선호하다,trust,0.469
강사,trust,0.469
얻다,trust,0.469
육군 원수,trust,0.469
심판,trust,0.469
신중한,trust,0.469
맨 위,trust,0.469
제목,trust,0.469
교구 목사,trust,0.469
신부 들러리,trust,0.469
수수료,trust,0.469
생활 양식,trust,0.461
이모,trust,0.461
참석자,trust,0.461
싸다,trust,0.461
사제직,trust,0.461
거래,trust,0.461
중대한,trust,0.461
계선 설비,trust,0.461
주방,trust,0.461
메달,trust,0.461
의무,trust,0.461
관리하다,trust,0.461
자기,trust,0.461
보관,trust,0.461
필연적으로,trust,0.461
함께 하다,trust,0.461
조심성 있는,trust,0.461
헌신,trust,0.461
택배원,trust,0.461
은행,trust,0.461
수업,trust,0.461
가부장적,trust,0.461
계산,trust,0.461
상업,trust,0.461
결국,trust,0.461
신학적,trust,0.461
포함,trust,0.461
인정,trust,0.461
요새,trust,0.461
성당,trust,0.455
대리인,trust,0.453
평범한,trust,0.453
강아지,trust,0.453
대통령,trust,0.453
마지막으로,trust,0.453
지사,trust,0.453
시너지,trust,0.453
흥분한,trust,0.453
엔코미움,trust,0.453
차트,trust,0.453
인식하다,trust,0.453
단열재,trust,0.453
현재,trust,0.453
오아시스,trust,0.453
독수리,trust,0.453
교환,trust,0.453
예견하다,trust,0.453
전략가,trust,0.453
장인,trust,0.453
새벽,trust,0.453
칭찬하다,trust,0.453
수준,trust,0.453
여자 의장,trust,0.453
사회적으로,trust,0.445
주장,trust,0.445
협상하다,trust,0.445
관능적 인,trust,0.445
초콜릿,trust,0.445
승무원,trust,0.445
유적,trust,0.445
격언,trust,0.445
정리,trust,0.445
선생님,trust,0.445
고용,trust,0.445
보통의,trust,0.445
작업,trust,0.445
확대하다,trust,0.445
감독,trust,0.445
공식,trust,0.445
화학자,trust,0.445
활기 있게 만들다,trust,0.445
장관,trust,0.445
정설,trust,0.445
하숙,trust,0.445
항진,trust,0.445
주님,trust,0.445
안내서,trust,0.445
신랑,trust,0.445
상인,trust,0.445
오케스트라,trust,0.445
전하다,trust,0.445
통계,trust,0.445
보장,trust,0.445
가정 교사,trust,0.438
상상력,trust,0.438
집사,trust,0.438
적합성,trust,0.438
숫자,trust,0.438
감사관,trust,0.438
경제,trust,0.438
운반,trust,0.438
중재인,trust,0.438
강조하다,trust,0.438
철저한,trust,0.438
대 수도 원장,trust,0.438
속죄하다,trust,0.438
내각,trust,0.438
문제,trust,0.438
협력 관계,trust,0.438
엘리트,trust,0.438
취임,trust,0.438
선택된,trust,0.438
연주,trust,0.438
마을 사람,trust,0.438
신탁,trust,0.438
운명,trust,0.438
태양,trust,0.438
지불,trust,0.43
베이스,trust,0.43
신부,trust,0.43
설득하다,trust,0.43
대주,trust,0.43
장난이 심하다,trust,0.43
점유자,trust,0.43
느끼기 쉬운,trust,0.43
자원,trust,0.43
갚다,trust,0.43
인성,trust,0.43
규칙,trust,0.43
해명하다,trust,0.43
유토피아,trust,0.43
재산,trust,0.43
콤팩트,trust,0.43
심부름,trust,0.43
단순화,trust,0.43
중립,trust,0.43
세다,trust,0.43
모래,trust,0.43
미분,trust,0.43
담요,trust,0.43
빗발,trust,0.43
부제,trust,0.43
보초,trust,0.43
유증,trust,0.43
공개,trust,0.43
순경,trust,0.43
원,trust,0.43
문법,trust,0.43
초대,trust,0.43
평가할 수 있는,trust,0.43
유지,trust,0.422
간청,trust,0.422
결정된,trust,0.422
회계사,trust,0.422
노래,trust,0.422
칭송하다,trust,0.422
자비,trust,0.422
거래,trust,0.422
공리,trust,0.422
활성화,trust,0.422
다이어리,trust,0.422
거래,trust,0.422
다년생,trust,0.422
뇌관,trust,0.422
지붕틀,trust,0.422
여행하다,trust,0.422
도제,trust,0.422
찬송가,trust,0.422
신권,trust,0.422
법정,trust,0.422
계속하다,trust,0.422
최고,trust,0.422
mlk,trust,0.422
확률,trust,0.422
교구,trust,0.422
치료하다,trust,0.422
유예,trust,0.422
지배,trust,0.422
방부제,trust,0.422
양수인,trust,0.422
재고,trust,0.422
의도하다,trust,0.422
가게 주인,trust,0.422
준장,trust,0.414
레즈비언,trust,0.414
루틴,trust,0.414
현금,trust,0.414
노동,trust,0.414
헌금,trust,0.414
전문화하다,trust,0.414
관보,trust,0.414
성가대,trust,0.414
설득력 있는,trust,0.414
복종,trust,0.414
제공하다,trust,0.414
뛰다,trust,0.414
예방법,trust,0.414
유사,trust,0.414
상각,trust,0.414
배우자,trust,0.414
샐러리,trust,0.414
경사,trust,0.414
총회,trust,0.414
문,trust,0.414
역암,trust,0.414
명성,trust,0.414
보고자,trust,0.414
훈련자,trust,0.414
운동 선수,trust,0.414
특권,trust,0.414
황홀한,trust,0.414
거래,trust,0.414
레이더,trust,0.406
판단,trust,0.406
의원,trust,0.406
피부과 전문의,trust,0.406
집행자,trust,0.406
체계,trust,0.406
예산,trust,0.406
트로피,trust,0.406
나무,trust,0.406
여가,trust,0.406
장착,trust,0.406
영화 롭게하다,trust,0.406
제재,trust,0.406
반제,trust,0.406
칭송하다,trust,0.406
순찰,trust,0.406
국가,trust,0.406
언어학자,trust,0.406
사치,trust,0.406
주판,trust,0.406
상류 사회,trust,0.398
극심한,trust,0.398
중립적,trust,0.398
정리,trust,0.398
예레미야,trust,0.398
철,trust,0.398
지면,trust,0.398
디럭스,trust,0.398
씨족,trust,0.398
클라이맥스,trust,0.398
유권자,trust,0.398
상품,trust,0.398
가장 쉬운,trust,0.398
찬사,trust,0.398
그리움,trust,0.398
설명,trust,0.398
저널리즘,trust,0.398
둥지,trust,0.398
정수리,trust,0.398
기꺼이,trust,0.398
추구하다,trust,0.398
인기 있는,trust,0.398
물물 교환,trust,0.398
불타는 듯한 빛깔,trust,0.398
공탁소,trust,0.398
기이한,trust,0.398
수행원,trust,0.391
대리,trust,0.391
이를 드러내고 웃다,trust,0.391
계정,trust,0.391
챈들러,trust,0.391
별,trust,0.391
경이로운,trust,0.391
거래,trust,0.391
병기고,trust,0.391
전령,trust,0.391
...에 기대다,trust,0.391
호위,trust,0.391
친구들,trust,0.391
번역,trust,0.391
찬사,trust,0.391
중재,trust,0.391
수위,trust,0.391
철저한,trust,0.391
말,trust,0.391
파이안,trust,0.391
릴란서,trust,0.391
수하물,trust,0.391
입방체,trust,0.391
상표,trust,0.383
갈체,trust,0.383
기대다,trust,0.383
요리,trust,0.383
더 큰,trust,0.383
바텐더,trust,0.383
상쾌한,trust,0.383
학부,trust,0.383
표준,trust,0.383
통금,trust,0.383
행운,trust,0.383
하사품,trust,0.383
경향,trust,0.383
배상,trust,0.383
흥청망청,trust,0.383
시리즈,trust,0.383
경로,trust,0.383
붙잡다,trust,0.383
즐겨찾기,trust,0.383
박수,trust,0.375
씌우다,trust,0.375
섹스,trust,0.375
조정하다,trust,0.375
꽃다발,trust,0.375
피크닉,trust,0.375
단계,trust,0.375
배석 판사,trust,0.375
차이점,trust,0.375
일반,trust,0.375
동류,trust,0.375
~에 관계없이,trust,0.375
세계적인,trust,0.367
수동,trust,0.367
교조,trust,0.367
선박,trust,0.367
예쁜,trust,0.367
기분 좋게 눕다,trust,0.367
수비대,trust,0.367
왕좌,trust,0.367
슈퍼스타,trust,0.367
상원,trust,0.367
돌고래,trust,0.367
장학금,trust,0.367
버리다,trust,0.367
반바지,trust,0.367
서로 나란한,trust,0.367
골수,trust,0.367
싸게 사는 물건,trust,0.367
자석,trust,0.367
팽창,trust,0.367
집행관,trust,0.367
주기성,trust,0.367
현미경,trust,0.367
돈,trust,0.359
초록,trust,0.359
글자,trust,0.359
펜더,trust,0.359
프로모션,trust,0.359
춤,trust,0.359
지골,trust,0.359
특권을 가진,trust,0.359
저당권자,trust,0.359
부메랑,trust,0.359
추도사,trust,0.359
로드스터,trust,0.359
전화,trust,0.359
상황,trust,0.359
기초,trust,0.359
뚜렷한,trust,0.359
취약한,trust,0.359
바래다,trust,0.359
아가,trust,0.359
격언,trust,0.359
제안하다,trust,0.352
은행가,trust,0.352
진전,trust,0.352
행정,trust,0.352
레이저,trust,0.352
보여 주다,trust,0.352
날뛰다,trust,0.352
퓨즈,trust,0.352
투표,trust,0.352
전술,trust,0.352
물개,trust,0.352
폰트,trust,0.352
변호사,trust,0.352
공리적,trust,0.352
보유자,trust,0.344
푸르르르,trust,0.344
단서,trust,0.344
운동장,trust,0.344
하인,trust,0.344
여자,trust,0.344
레이스,trust,0.344
달다,trust,0.344
콜린스,trust,0.344
친구,trust,0.344
오락,trust,0.344
되튐,trust,0.344
편집,trust,0.344
박수,trust,0.344
끝없는,trust,0.344
오페라,trust,0.336
견적,trust,0.336
렌즈,trust,0.336
언젠가,trust,0.336
입법부,trust,0.336
어깨,trust,0.336
시멘트,trust,0.336
음식,trust,0.336
평판,trust,0.336
축가,trust,0.336
군,trust,0.336
대포,trust,0.328
측정,trust,0.328
실행,trust,0.328
욕을 하다,trust,0.328
입다,trust,0.328
이론,trust,0.328
욕망,trust,0.328
버미나트,trust,0.328
법인,trust,0.328
열성,trust,0.328
비공식,trust,0.32
처분,trust,0.32
전성기,trust,0.32
내부,trust,0.32
대리,trust,0.32
채우다,trust,0.32
막대,trust,0.32
줄,trust,0.32
캡,trust,0.32
